사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
로우핏,2022-02-24,,,,,영업/정상,대구광역시 달서구 진천동 43-1,대구광역시 달서구 상원로 99 (진천동),대구광역시 달서구 상원로 99 (진천동),0,,,2022
비벨라핏,2022-02-24,,,,,영업/정상,대구광역시 달성군 다사읍 죽곡리 807-6,"대구광역시 달성군 다사읍 달구벌대로 880, 대실빌딩 3층","대구광역시 달성군 다사읍 달구벌대로 880, 대실빌딩 3층",0,,,2022
훈스짐,2022-03-02,,,,,영업/정상,대구광역시 달서구 상인동 1546-5,"대구광역시 달서구 상화북로 209, 2층 (상인동)","대구광역시 달서구 상화북로 209, 2층 (상인동)",0,,,2022
어퍼모스트,2022-03-02,,,,,영업/정상,대구광역시 중구 동인동3가 264,"대구광역시 중구 국채보상로139길 56, 창안빌딩 4층 401호 (동인동3가)","대구광역시 중구 국채보상로139길 56, 창안빌딩 4층 401호 (동인동3가)",0,,,2022
이지피트니스 상인점,2022-03-03,,,,,영업/정상,대구광역시 달서구 상인동 162,"대구광역시 달서구 상원로 100, 4층 (상인동)","대구광역시 달서구 상원로 100, 4층 (상인동)",0,,,2022
픽스(FIX),2022-02-28,,,,,영업/정상,대구광역시 수성구 황금동 766-1,"대구광역시 수성구 희망로 172, 지하1,지하2층 (황금동)","대구광역시 수성구 희망로 172, 지하1,지하2층 (황금동)",0,,,2022
나홀로짐,2022-03-31,,,,,영업/정상,대구광역시 북구 동변동 687-11,"대구광역시 북구 동변로16길 8-8, 1층 101호 (동변동)","대구광역시 북구 동변로16길 8-8, 1층 101호 (동변동)",0,,,2022
더슬림짐 수성점,2022-02-07,,,,,영업/정상,대구광역시 수성구 수성동2가 64-1,"대구광역시 수성구 명덕로 422, 7층 (수성동2가)","대구광역시 수성구 명덕로 422, 7층 (수성동2가)",0,,,2022
바디채널 범물점,2022-03-11,,,,,영업/정상,대구광역시 수성구 지산동 1288-26 대청빌딩,"대구광역시 수성구 지범로 171, 대청빌딩 6층 (지산동)","대구광역시 수성구 지범로 171, 대청빌딩 6층 (지산동)",0,,,2022
핏더짐,2022-03-16,,,,,영업/정상,대구광역시 동구 봉무동 1539-17,"대구광역시 동구 팔공로51길 5, 301~304호 (봉무동)","대구광역시 동구 팔공로51길 5, 301~304호 (봉무동)",0,,,2022
앤드짐 대명점,2022-03-21,,,,,영업/정상,대구광역시 남구 대명동 2140-7,대구광역시 남구 현충로 229 (대명동),대구광역시 남구 현충로 229 (대명동),0,,,2022
Travel Gym,2022-03-08,,,,,영업/정상,대구광역시 수성구 범어동 906-1 유림노르웨이숲,"대구광역시 수성구 동대구로50길 37, 상가동 2층 (범어동, 유림노르웨이숲)","대구광역시 수성구 동대구로50길 37, 상가동 2층 (범어동, 유림노르웨이숲)",0,,,2022
(주)원엠투더블유컴퍼니 지젤피트니스클럽 노원3호점,2022-03-08,,,,,영업/정상,대구광역시 북구 노원동2가 366,"대구광역시 북구 팔달로35길 20, 4,5층 (노원동2가)","대구광역시 북구 팔달로35길 20, 4,5층 (노원동2가)",0,,,2022
프로마스터짐,2020-02-11,,,,,영업/정상,대구광역시 수성구 욱수동 242-10번지,"대구광역시 수성구 욱수천로 37, 2, 3층 (욱수동)","대구광역시 수성구 욱수천로 37, 2, 3층 (욱수동)",0,,,2020
MM Gym,2020-02-07,,,,,영업/정상,대구광역시 수성구 범어동 547-26번지,"대구광역시 수성구 달구벌대로480길 27, 3층 (범어동)","대구광역시 수성구 달구벌대로480길 27, 3층 (범어동)",0,,,2020
레오짐(LEOGYM),2020-02-28,,,,,영업/정상,대구광역시 수성구 신매동 367-3번지,"대구광역시 수성구 달구벌대로 3207, 지하1층 (신매동)","대구광역시 수성구 달구벌대로 3207, 지하1층 (신매동)",0,,,2020
피트니언스,2020-03-31,,,,,영업/정상,대구광역시 수성구 만촌동 1037-4번지,"대구광역시 수성구 달구벌대로 2575, YMSA 빌딩 3, 4층 (만촌동)","대구광역시 수성구 달구벌대로 2575, YMSA 빌딩 3, 4층 (만촌동)",0,,,2020
모벤스 피트니스,2020-02-10,,,,,영업/정상,대구광역시 달서구 호산동 105-1번지,"대구광역시 달서구 달구벌대로 1019, 동행빌딩 2층 (호산동)","대구광역시 달서구 달구벌대로 1019, 동행빌딩 2층 (호산동)",0,,,2020
유황원스타,2020-01-17,,,,,영업/정상,대구광역시 달성군 유가읍 금리 1145번지,"대구광역시 달성군 유가읍 테크노중앙대로1길 68, 성하빌딩 5층 503호","대구광역시 달성군 유가읍 테크노중앙대로1길 68, 성하빌딩 5층 503호",0,,,2020
강산스파헬스,2020-02-06,,,,,영업/정상,대구광역시 중구 남산동 2486-1번지,"대구광역시 중구 남산로7길 50, 3층 (남산동)","대구광역시 중구 남산로7길 50, 3층 (남산동)",0,,,2020
디테일라이프,2020-02-04,,,,,영업/정상,대구광역시 수성구 신매동 273 신매동SNL메디타워,"대구광역시 수성구 달구벌대로645길 11, 신매동SNL메디타워 206, 207호 (신매동)","대구광역시 수성구 달구벌대로645길 11, 신매동SNL메디타워 206, 207호 (신매동)",0,,,2020
LB피트니스(엘비피트니스),2020-01-30,,,,,영업/정상,대구광역시 수성구 범어동 774-25,"대구광역시 수성구 동대구로 251, 3, 4층 (범어동)","대구광역시 수성구 동대구로 251, 3, 4층 (범어동)",0,,,2020
스미스라이프(Smith Life),2020-03-05,,,,,영업/정상,대구광역시 수성구 수성동2가 251-1번지,"대구광역시 수성구 수성로 334, 평화빌딩 3층 (수성동2가)","대구광역시 수성구 수성로 334, 평화빌딩 3층 (수성동2가)",0,,,2020
매드짐,2022-01-04,,,,,영업/정상,대구광역시 북구 연경동 949-1 8층,"대구광역시 북구 연경지묘로 6, 8층 (연경동)","대구광역시 북구 연경지묘로 6, 8층 (연경동)",0,,,2022
오짐,2021-12-17,,,,,영업/정상,대구광역시 북구 동천동 902-1 4층,"대구광역시 북구 동천로 125-4, 4층 (동천동)","대구광역시 북구 동천로 125-4, 4층 (동천동)",0,,,2021
