사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
우먼파워에어로빅,2008-09-23,,,,,취소/말소/만료/정지/중지,전라북도 전주시 덕진구 우아동3가 732-5번지,전라북도 전주시 덕진구 백제대로 781  (우아동3가),전라북도 전주시 덕진구 백제대로 781  (우아동3가),0,,,2008
스마트PT,2015-11-27,,,,,영업/정상,전라북도 완주군 이서면 갈산리 662-2번지 청담빌딩 402호,"전라북도 완주군 이서면 기지로 37, 402호 (청담빌딩)","전라북도 완주군 이서면 기지로 37, 402호 (청담빌딩)",0,,,2015
베스트클럽,2016-03-07,,,,,영업/정상,전라북도 완주군 이서면 갈산리 662-6번지,"전라북도 완주군 이서면 기지로 51, 2층","전라북도 완주군 이서면 기지로 51, 2층",0,,,2016
FITNESS815,2016-05-30,,,,,영업/정상,,"전라북도 완주군 이서면 오공로 11-28, 6층","전라북도 완주군 이서면 오공로 11-28, 6층",0,,,2016
바디킹콩,2012-02-23,,,,,영업/정상,전라북도 전주시 완산구 경원동3가 39-4번지,전라북도 전주시 완산구 팔달로 202-16 (경원동3가),전라북도 전주시 완산구 팔달로 202-16 (경원동3가),0,,,2012
서곡휘트니스,2012-03-30,,,,,영업/정상,전라북도 전주시 완산구 효자동3가 1484-1번지,전라북도 전주시 완산구 천잠로 506 (효자동3가),전라북도 전주시 완산구 천잠로 506 (효자동3가),0,,,2012
Y.GYM,2012-04-24,,,,,영업/정상,전라북도 전주시 완산구 서신동 796-3번지 지하1층,"전라북도 전주시 완산구 당산로 50 (서신동,지하1층)","전라북도 전주시 완산구 당산로 50 (서신동,지하1층)",0,,,2012
건승체련관,2002-02-06,,,,,영업/정상,전라북도 무주군 무주읍 당산리 918-3 전통건강체험관,"전라북도 무주군 무주읍 최북로 28, 전통건강체험관","전라북도 무주군 무주읍 최북로 28, 전통건강체험관",0,,,2002
굿모닝헬쓰클럽,2011-04-08,,,,,영업/정상,전라북도 완주군 봉동읍 둔산리 899-2번지,전라북도 완주군 봉동읍 완주산단9로 15,전라북도 완주군 봉동읍 완주산단9로 15,0,,,2011
PT 히어로,2014-07-03,,,,,영업/정상,전라북도 완주군 봉동읍 둔산리 902-3번지,전라북도 완주군 봉동읍 원둔산1길 11,전라북도 완주군 봉동읍 원둔산1길 11,0,,,2014
하가 휘트니스,2012-11-01,,,,,영업/정상,전라북도 전주시 덕진구 덕진동2가 695-2번지 4층 401호,전라북도 전주시 덕진구 가련산로 10 (덕진동2가),전라북도 전주시 덕진구 가련산로 10 (덕진동2가),0,,,2012
에스 바디 디자인 헬스클럽,2013-01-03,,,,,영업/정상,전라북도 전주시 완산구 중화산동2가 106-1번지 (4층),전라북도 전주시 완산구 서원로 297 (중화산동2가),전라북도 전주시 완산구 서원로 297 (중화산동2가),0,,,2013
힐링 휘트니스,2013-06-21,,,,,영업/정상,전라북도 전주시 덕진구 우아동1가 1091-8번지 2층.3층,전라북도 전주시 덕진구 한배미로 74 (우아동1가),전라북도 전주시 덕진구 한배미로 74 (우아동1가),0,,,2013
JS 휘트니스 클럽,2013-08-20,,,,,영업/정상,전라북도 전주시 완산구 삼천동1가 285-10번지,전라북도 전주시 완산구 용리로 56 (삼천동1가),전라북도 전주시 완산구 용리로 56 (삼천동1가),0,,,2013
오송휘트니스,2014-02-24,,,,,영업/정상,전라북도 전주시 덕진구 송천동2가 179-40번지 601호,전라북도 전주시 덕진구 천마산로 73 (송천동2가),전라북도 전주시 덕진구 천마산로 73 (송천동2가),0,,,2014
토탈헬스,2003-01-14,,,,,영업/정상,전라북도 전주시 완산구 중화산동2가 484-9,전라북도 전주시 완산구 신촌3길 15 (중화산동2가),전라북도 전주시 완산구 신촌3길 15 (중화산동2가),0,,,2003
바디채널(전주평화점),2003-03-31,,,,,영업/정상,전라북도 전주시 완산구 평화동2가 889-1 7층,"전라북도 전주시 완산구 모악로 4678 (평화동2가,7층)","전라북도 전주시 완산구 모악로 4678 (평화동2가,7층)",0,,,2003
메가월드스파,2004-12-13,,,,,영업/정상,전라북도 전주시 덕진구 송천동2가 664-49번지,전라북도 전주시 덕진구 동부대로 1229 (송천동2가),전라북도 전주시 덕진구 동부대로 1229 (송천동2가),0,,,2004
티파니 힐,2005-01-14,,,,,영업/정상,전라북도 전주시 완산구 평화동1가 605-1 2층,"전라북도 전주시 완산구 백제대로 20 (평화동1가,2층)","전라북도 전주시 완산구 백제대로 20 (평화동1가,2층)",0,,,2005
코뿔소남여헬스,1996-12-07,,,,,영업/정상,전라북도 전주시 덕진구 금암동 1597-34번지,전라북도 전주시 덕진구 백제대로 676 (금암동),전라북도 전주시 덕진구 백제대로 676 (금암동),0,,,1996
헤라휘트니스,2003-07-23,,,,,영업/정상,전라북도 전주시 완산구 서서학동 113-2,전라북도 전주시 완산구 공수내로 9 (서서학동),전라북도 전주시 완산구 공수내로 9 (서서학동),0,,,2003
바벨과 사람 헬스클럽,2003-07-07,,,,,영업/정상,전라북도 전주시 덕진구 인후동1가 817-2번지,전라북도 전주시 덕진구 견훤로 209 (인후동1가),전라북도 전주시 덕진구 견훤로 209 (인후동1가),0,,,2003
고려휘트니스클럽,2004-01-19,,,,,영업/정상,전라북도 전주시 덕진구 산정동 857-2번지,전라북도 전주시 덕진구 안덕원로 378 (산정동),전라북도 전주시 덕진구 안덕원로 378 (산정동),0,,,2004
(유)대해스포츠센터,2004-02-11,,,,,영업/정상,전라북도 전주시 덕진구 우아동1가 1093-1번지,전라북도 전주시 덕진구 인교로 65 (우아동1가),전라북도 전주시 덕진구 인교로 65 (우아동1가),0,,,2004
세진휘트니스,2004-09-17,,,,,영업/정상,전라북도 전주시 덕진구 인후동2가 215-29번지,전라북도 전주시 덕진구 모래내7길 8 (인후동2가),전라북도 전주시 덕진구 모래내7길 8 (인후동2가),0,,,2004
제이짐헬스(휘트니스),2011-12-01,,,,,영업/정상,전라북도 전주시 덕진구 우아동2가 566-1 3층,전라북도 전주시 덕진구 석소로 88 (우아동2가),전라북도 전주시 덕진구 석소로 88 (우아동2가),0,,,2011
S라인 다이어트워,2012-01-09,,,,,영업/정상,전라북도 전주시 덕진구 인후동1가 784-2 4층,전라북도 전주시 덕진구 안덕원로 266 (인후동1가),전라북도 전주시 덕진구 안덕원로 266 (인후동1가),0,,,2012
이루다피트니스,2016-12-23,,,,,영업/정상,전라북도 완주군 삼례읍 삼례리 1319-7번지,전라북도 완주군 삼례읍 삼례로 397 (진영빌딩),전라북도 완주군 삼례읍 삼례로 397 (진영빌딩),0,,,2016
더멋짐,2017-04-27,,,,,영업/정상,전라북도 완주군 이서면 갈산리 664-5,전라북도 완주군 이서면 안전로 153,전라북도 완주군 이서면 안전로 153,0,,,2017
미스터홍헬스타운,2003-02-05,,,,,영업/정상,전라북도 고창군 고창읍 교촌리 79-1번지,전라북도 고창군 고창읍 중앙로 274,전라북도 고창군 고창읍 중앙로 274,0,,,2003
홀론 휘트니스,2012-02-03,,,,,영업/정상,,전라북도 고창군 고창읍 석정2로 173 (석정휴스파),전라북도 고창군 고창읍 석정2로 173 (석정휴스파),0,,,2012
우성 에프엔비 휘트니스,2017-04-06,,,,,영업/정상,,전라북도 고창군 고창읍 중앙로 232 (우성회관),전라북도 고창군 고창읍 중앙로 232 (우성회관),0,,,2017
땀PT,2019-01-18,,,,,영업/정상,전라북도 전주시 완산구 효자동2가 1313-6번지,"전라북도 전주시 완산구 호암로 21, 2층 202호 (효자동2가)","전라북도 전주시 완산구 호암로 21, 2층 202호 (효자동2가)",0,,,2019
젠틀브로짐(Gentle Bro GYM),2019-01-15,,,,,영업/정상,전라북도 전주시 덕진구 송천동2가 1327-13번지,"전라북도 전주시 덕진구 세병2길 25, 501호 (송천동2가)","전라북도 전주시 덕진구 세병2길 25, 501호 (송천동2가)",0,,,2019
세종휘트니스,2019-02-20,,,,,영업/정상,전라북도 군산시 조촌동 2-15,"전라북도 군산시 궁포1로 24-3, 4층 (조촌동)","전라북도 군산시 궁포1로 24-3, 4층 (조촌동)",0,,,2019
바디AS,2019-01-30,,,,,영업/정상,전라북도 전주시 덕진구 금암동 728-212,"전라북도 전주시 덕진구 권삼득로 244, 아산장학숙 2층 (금암동)","전라북도 전주시 덕진구 권삼득로 244, 아산장학숙 2층 (금암동)",0,,,2019
크로스핏 정글,2019-02-28,,,,,영업/정상,"전라북도 전주시 완산구 효자동1가 635-1 상가동 지하101, 103호","전라북도 전주시 완산구 신봉로 67, 상가동 지하 101, 103호 (효자동1가)","전라북도 전주시 완산구 신봉로 67, 상가동 지하 101, 103호 (효자동1가)",0,,,2019
이룸PT,2019-02-01,,,,,영업/정상,전라북도 전주시 덕진구 만성동 1277-5번지,"전라북도 전주시 덕진구 만성로 85, 301~303호 (만성동)","전라북도 전주시 덕진구 만성로 85, 301~303호 (만성동)",0,,,2019
익산스포츠센타,2019-02-14,,,,,영업/정상,전라북도 익산시 인화동1가 135-5,전라북도 익산시 평동로 618 (인화동1가),전라북도 익산시 평동로 618 (인화동1가),0,,,2019
오성헬스크럽,1994-04-12,,,,,영업/정상,전라북도 군산시 경암동 681-16번지,전라북도 군산시 경암로 61  (경암동),전라북도 군산시 경암로 61  (경암동),0,,,1994
문화헬스크럽,1994-09-09,,,,,영업/정상,전라북도 군산시 신풍동 1000-10번지,전라북도 군산시 백토로 10  (신풍동),전라북도 군산시 백토로 10  (신풍동),0,,,1994
리전트 스포츠센터,1996-02-28,,,,,영업/정상,전라북도 군산시 나운동 45-10번지 대주빌딩4층,"전라북도 군산시 백토로 119  (나운동,대주빌딩4층)","전라북도 군산시 백토로 119  (나운동,대주빌딩4층)",0,,,1996
황금헬스,1999-10-16,,,,,영업/정상,전라북도 군산시 조촌동 753-1번지,전라북도 군산시 조촌로 44  (조촌동),전라북도 군산시 조촌로 44  (조촌동),0,,,1999
우리스포츠센타,2000-05-04,,,,,영업/정상,전라북도 군산시 소룡동 1562-3번지,전라북도 군산시 칠성5길 167  (소룡동),전라북도 군산시 칠성5길 167  (소룡동),0,,,2000
보라카이 휘트니스짐,2015-08-19,,,,,영업/정상,전라북도 남원시 하정동 183-1번지,전라북도 남원시 광한북로 52 (하정동),전라북도 남원시 광한북로 52 (하정동),0,,,2015
천우스포츠센터,2016-01-07,,,,,영업/정상,,전라북도 남원시 조산길 97 (조산동),전라북도 남원시 조산길 97 (조산동),0,,,2016
영헬스,2017-01-16,,,,,영업/정상,전라북도 남원시 도통동 20-5번지,"전라북도 남원시 용성로 269 (도통동, 영헬스)","전라북도 남원시 용성로 269 (도통동, 영헬스)",0,,,2017
머슬맥 휘트니스클럽,2002-09-16,,,,,영업/정상,전라북도 군산시 미룡동 879-1번지 휴먼빌딩 5층,"전라북도 군산시 황룡로 10  (미룡동,휴먼빌딩 5층)","전라북도 군산시 황룡로 10  (미룡동,휴먼빌딩 5층)",0,,,2002
휘트니스글로벌,2002-10-18,,,,,영업/정상,전라북도 군산시 조촌동 551-3번지,전라북도 군산시 부골4길 9 (조촌동),전라북도 군산시 부골4길 9 (조촌동),0,,,2002
프로스포츠센터,2004-04-09,,,,,영업/정상,전라북도 군산시 산북동 3541번지,전라북도 군산시 동아로 148  (산북동),전라북도 군산시 동아로 148  (산북동),0,,,2004
스타짐피트니스,2014-09-12,,,,,영업/정상,전라북도 남원시 하정동 227번지,전라북도 남원시 의총로 78 (하정동),전라북도 남원시 의총로 78 (하정동),0,,,2014
R&B 휘트니스 나운점,2004-07-13,,,,,영업/정상,전라북도 군산시 문화동 34-1번지 4층,"전라북도 군산시 문화로 37  (문화동,4층)","전라북도 군산시 문화로 37  (문화동,4층)",0,,,2004
극동체력단련장,1990-05-25,,,,,영업/정상,전라북도 군산시 장미동 1-55번지,전라북도 군산시 동령길 48  (장미동),전라북도 군산시 동령길 48  (장미동),0,,,1990
국일헬스클럽,2003-11-17,,,,,영업/정상,전라북도 남원시 죽항동 48번지,전라북도 남원시 동문로 34  (죽항동),전라북도 남원시 동문로 34  (죽항동),0,,,2003
드림스포츠센터,2003-11-17,,,,,영업/정상,전라북도 남원시 월락동 405번지,전라북도 남원시 월미길 53 (월락동),전라북도 남원시 월미길 53 (월락동),0,,,2003
헬스매니아,2003-11-17,,,,,영업/정상,전라북도 남원시 왕정동 143-7번지,전라북도 남원시 남문로 389  (왕정동),전라북도 남원시 남문로 389  (왕정동),0,,,2003
건강헬스클럽,2005-04-22,,,,,영업/정상,전라북도 남원시 향교동 1061-5번지,전라북도 남원시 시청로 37-1  (향교동),전라북도 남원시 시청로 37-1  (향교동),0,,,2005
굿모닝헬스클럽,2005-12-12,,,,,영업/정상,전라북도 남원시 쌍교동 100번지,전라북도 남원시 남문로 458-1  (쌍교동),전라북도 남원시 남문로 458-1  (쌍교동),0,,,2005
BTS GYM,2007-10-31,,,,,영업/정상,전라북도 남원시 도통동 587-1번지,전라북도 남원시 큰들길 37 (도통동),전라북도 남원시 큰들길 37 (도통동),0,,,2007
리전트 휘트니스클럽,2011-07-22,,,,,영업/정상,전라북도 남원시 향교동 390번지,전라북도 남원시 네마실5길 5 (향교동),전라북도 남원시 네마실5길 5 (향교동),0,,,2011
이루어짐,2013-02-13,,,,,영업/정상,전라북도 남원시 도통동 584-1,"전라북도 남원시 용성로 232, 중우빌딩  4층 (도통동)","전라북도 남원시 용성로 232, 중우빌딩  4층 (도통동)",0,,,2013
바름체 conditioning studio,2017-09-04,,,,,영업/정상,전라북도 전주시 덕진구 송천동1가 46-5번지,"전라북도 전주시 덕진구 사근1길 69, 3층 (송천동1가)","전라북도 전주시 덕진구 사근1길 69, 3층 (송천동1가)",0,,,2017
삼남 스포츠 메디,2017-11-14,,,,,영업/정상,전라북도 전주시 완산구 중화산동2가 652번지,"전라북도 전주시 완산구 백제대로 276, 2~3층 (중화산동2가)","전라북도 전주시 완산구 백제대로 276, 2~3층 (중화산동2가)",0,,,2017
바디플랜짐,2017-11-16,,,,,영업/정상,전라북도 전주시 완산구 서신동 966-1번지,"전라북도 전주시 완산구 여울로 35, 7층 (서신동)","전라북도 전주시 완산구 여울로 35, 7층 (서신동)",0,,,2017
언니네 운동장,2017-11-29,,,,,영업/정상,전라북도 전주시 덕진구 인후동1가 846-3,"전라북도 전주시 덕진구 건산로 248-1, 2층 (인후동1가)","전라북도 전주시 덕진구 건산로 248-1, 2층 (인후동1가)",0,,,2017
사람 휘트니스 삼천점,2017-12-15,,,,,영업/정상,전라북도 전주시 완산구 삼천동1가 745-1,"전라북도 전주시 완산구 안행로 16, 3층 (삼천동1가)","전라북도 전주시 완산구 안행로 16, 3층 (삼천동1가)",0,,,2017
크로스핏 한옥,2018-01-08,,,,,영업/정상,전라북도 전주시 덕진구 인후동1가 849-14번지,전라북도 전주시 덕진구 동가재미2길 43 (인후동1가),전라북도 전주시 덕진구 동가재미2길 43 (인후동1가),0,,,2018
아중휘트니스,2018-02-26,,,,,영업/정상,전라북도 전주시 덕진구 우아동2가 904-9번지 원마트,"전라북도 전주시 덕진구 석소로 26, 원마트 3~4층 (우아동2가)","전라북도 전주시 덕진구 석소로 26, 원마트 3~4층 (우아동2가)",0,,,2018
트로이 헬스클럽,1992-02-11,,,,,영업/정상,전라북도 정읍시 시기동 241-6번지,전라북도 정읍시 우암로 21 (시기동),전라북도 정읍시 우암로 21 (시기동),0,,,1992
수성헬스클럽,1998-08-26,,,,,영업/정상,전라북도 정읍시 수성동 919번지,전라북도 정읍시 수성2로 27-12 (수성동),전라북도 정읍시 수성2로 27-12 (수성동),0,,,1998
해동핼스클럽,2003-03-17,,,,,영업/정상,전라북도 정읍시 수성동 964-6번지,전라북도 정읍시 수성1로 56-4 (수성동),전라북도 정읍시 수성1로 56-4 (수성동),0,,,2003
행복한 점핑 순환운동,2017-12-19,,,,,영업/정상,전라북도 진안군 진안읍 군상리 947-1번지,전라북도 진안군 진안읍 중앙로 78,전라북도 진안군 진안읍 중앙로 78,0,,,2017
휴먼 앤 피트니스,2016-05-17,,,,,영업/정상,전라북도 군산시 지곡동 496-7번지,"전라북도 군산시 백토로 243 (지곡동, 사브리나)","전라북도 군산시 백토로 243 (지곡동, 사브리나)",0,,,2016
빅토리 짐,2016-05-26,,,,,영업/정상,전라북도 군산시 나운동 96-15번지,"전라북도 군산시 나운2길 28 (나운동, 미즈아이산부인과)","전라북도 군산시 나운2길 28 (나운동, 미즈아이산부인과)",0,,,2016
Restart GYM Studio(리스타트 짐 스튜디오),2016-07-13,,,,,영업/정상,,전라북도 군산시 조촌4길 30-5 (조촌동),전라북도 군산시 조촌4길 30-5 (조촌동),0,,,2016
어베인휘트니스,2016-11-28,,,,,영업/정상,전라북도 군산시 수송동 820번지,전라북도 군산시 수송로 174 (수송동),전라북도 군산시 수송로 174 (수송동),0,,,2016
몸짱 휘트니스,2016-12-19,,,,,영업/정상,전라북도 군산시 장재동 208-1번지,"전라북도 군산시 중앙로 65-4 (장재동, 디도빌딩)","전라북도 군산시 중앙로 65-4 (장재동, 디도빌딩)",0,,,2016
바디 앤 소울,2017-03-22,,,,,영업/정상,전라북도 군산시 나운동 527-41번지,전라북도 군산시 나운로 13 (나운동),전라북도 군산시 나운로 13 (나운동),0,,,2017
이루다짐피트니스,2017-07-20,,,,,영업/정상,전라북도 군산시 미장동 527-7번지,"전라북도 군산시 수송로 336, 4층 (미장동)","전라북도 군산시 수송로 336, 4층 (미장동)",0,,,2017
SL 휘트니스,2017-08-08,,,,,영업/정상,전라북도 군산시 산북동 3562-2,"전라북도 군산시 칠성로 120, 3층 (산북동)","전라북도 군산시 칠성로 120, 3층 (산북동)",0,,,2017
THE KOREAN FIT,2017-11-03,,,,,영업/정상,전라북도 군산시 미장동 527-1번지,"전라북도 군산시 수송로 326, 4층 (미장동)","전라북도 군산시 수송로 326, 4층 (미장동)",0,,,2017
인지휘트니스센터,2006-02-07,,,,,영업/정상,전라북도 정읍시 연지동 57-2번지,전라북도 정읍시 연지3길 184 (연지동),전라북도 정읍시 연지3길 184 (연지동),0,,,2006
비타민 휘트니스,2010-08-26,,,,,영업/정상,전라북도 정읍시 상동 255-115,"전라북도 정읍시 상신경1길 5, 3,4층 (상동)","전라북도 정읍시 상신경1길 5, 3,4층 (상동)",0,,,2010
강코 Gym 헬스,2015-10-05,,,,,영업/정상,,"전라북도 정읍시 수성2로 27-6, 2층 (수성동, 김가네추어탕)","전라북도 정읍시 수성2로 27-6, 2층 (수성동, 김가네추어탕)",0,,,2015
비비 피트니스,2015-11-09,,,,,영업/정상,전라북도 정읍시 상동 202-12번지,"전라북도 정읍시 한솔로 7-16 (상동, 비비 피트니스)","전라북도 정읍시 한솔로 7-16 (상동, 비비 피트니스)",0,,,2015
SM타이거짐,2018-05-23,,,,,영업/정상,전라북도 정읍시 상동 319-4,"전라북도 정읍시 충정로 99, 3층 303호 (상동)","전라북도 정읍시 충정로 99, 3층 303호 (상동)",0,,,2018
리더헬스클럽,2003-03-20,,,,,영업/정상,전라북도 김제시 요촌동 237-32번지,전라북도 김제시 중앙로 110 (요촌동),전라북도 김제시 중앙로 110 (요촌동),0,,,2003
그랜드헬스,2007-08-13,,,,,영업/정상,전라북도 김제시 검산동 820-35번지,전라북도 김제시 도작로 22 (검산동),전라북도 김제시 도작로 22 (검산동),0,,,2007
에스짐 휘트니스,2016-06-01,,,,,영업/정상,전라북도 김제시 검산동 1059-6,전라북도 김제시 검산택지5길 36 (검산동),전라북도 김제시 검산택지5길 36 (검산동),0,,,2016
터미널 헬스,2016-12-30,,,,,영업/정상,전라북도 김제시 요촌동 53-23번지,전라북도 김제시 동서로 260 (요촌동),전라북도 김제시 동서로 260 (요촌동),0,,,2016
S&H 휘트니스클럽,2017-05-19,,,,,영업/정상,전라북도 전주시 완산구 삼천동1가 455-8번지,"전라북도 전주시 완산구 삼천천변2길 29, 2층 (삼천동1가)","전라북도 전주시 완산구 삼천천변2길 29, 2층 (삼천동1가)",0,,,2017
원휘트니스,2017-05-31,,,,,영업/정상,전라북도 전주시 덕진구 덕진동1가 664-1번지,"전라북도 전주시 덕진구 권삼득로 343, 3층 (덕진동1가)","전라북도 전주시 덕진구 권삼득로 343, 3층 (덕진동1가)",0,,,2017
365헬스,2017-07-03,,,,,영업/정상,전라북도 전주시 덕진구 여의동2가 701,"전라북도 전주시 덕진구 편운로 6, 지하 101~102호 (동산동)","전라북도 전주시 덕진구 편운로 6, 지하 101~102호 (동산동)",0,,,2017
미물GYM(조재휘 트레이닝아카데미),2017-07-12,,,,,영업/정상,전라북도 전주시 완산구 중화산동2가 764-2,"전라북도 전주시 완산구 화산천변3길 15-4, 지하1층 (중화산동2가)","전라북도 전주시 완산구 화산천변3길 15-4, 지하1층 (중화산동2가)",0,,,2017
HAPPY FITNESS,2017-08-11,,,,,영업/정상,전라북도 전주시 완산구 중화산동2가 31-3,전라북도 전주시 완산구 따박골8길 3 (중화산동2가),전라북도 전주시 완산구 따박골8길 3 (중화산동2가),0,,,2017
(주)피티핏,2017-01-11,,,,,영업/정상,전라북도 전주시 완산구 중화산동2가 728-4번지,"전라북도 전주시 완산구 유연로 298-1, 2층 (중화산동2가)","전라북도 전주시 완산구 유연로 298-1, 2층 (중화산동2가)",0,,,2017
이서휘트니스,2017-03-07,,,,,영업/정상,전라북도 전주시 덕진구 중동 774-11번지,"전라북도 전주시 덕진구 안전로 140, 5,6층 (중동)","전라북도 전주시 덕진구 안전로 140, 5,6층 (중동)",0,,,2017
레이 피티,2017-04-19,,,,,영업/정상,전라북도 전주시 완산구 서신동 959-1번지,"전라북도 전주시 완산구 온고을로 104, NK빌딩 4층 (서신동)","전라북도 전주시 완산구 온고을로 104, NK빌딩 4층 (서신동)",0,,,2017
사람 휘트니스 혁신도시점,2017-05-02,,,,,영업/정상,,"전라북도 전주시 덕진구 기지로 66, 7층 (중동)","전라북도 전주시 덕진구 기지로 66, 7층 (중동)",0,,,2017
해피죤 헬스.에어로빅,2005-09-13,,,,,영업/정상,전라북도 군산시 소룡동 1573번지,전라북도 군산시 소룡안3길 41  (소룡동),전라북도 군산시 소룡안3길 41  (소룡동),0,,,2005
오렌지헬스&휘트니스,2007-02-22,,,,,영업/정상,전라북도 군산시 산북동 3540-1번지,전라북도 군산시 동아로 155  (산북동),전라북도 군산시 동아로 155  (산북동),0,,,2007
코리아 헬스 센타,2007-07-04,,,,,영업/정상,전라북도 군산시 조촌동 872번지 2층,"전라북도 군산시 검다메2길 6  (조촌동,2층)","전라북도 군산시 검다메2길 6  (조촌동,2층)",0,,,2007
캐리비안 휘트니스,2008-03-28,,,,,영업/정상,"전라북도 군산시 미룡동 375-1번지 2층, 3층, 4층","전라북도 군산시 황룡로 31  (미룡동,2층, 3층, 4층)","전라북도 군산시 황룡로 31  (미룡동,2층, 3층, 4층)",0,,,2008
프리덤 휘트니스,2008-05-02,,,,,영업/정상,전라북도 군산시 수송동 802번지,전라북도 군산시 축동안3길 3 (수송동),전라북도 군산시 축동안3길 3 (수송동),0,,,2008
시드니 토탈휘트니스,2010-01-28,,,,,영업/정상,전라북도 군산시 문화동 534-1번지 현대코아5층 501호,"전라북도 군산시 나운로 4,  501호 (문화동,현대코아5층)","전라북도 군산시 나운로 4,  501호 (문화동,현대코아5층)",0,,,2010
드림헬스,2010-04-16,,,,,영업/정상,전라북도 군산시 문화동 906-4번지 (2층),"전라북도 군산시 서흥안길 14  (문화동,(2층))","전라북도 군산시 서흥안길 14  (문화동,(2층))",0,,,2010
드림휘트니스,2010-06-06,,,,,영업/정상,전라북도 군산시 명산동 7-10번지 에이펙스빌딩 1층,"전라북도 군산시 대학로 64 (명산동,에이펙스빌딩 1층)","전라북도 군산시 대학로 64 (명산동,에이펙스빌딩 1층)",0,,,2010
올림픽 헬스클럽,2015-06-01,,,,,영업/정상,전라북도 군산시 옥산면 당북리 431-14번지,전라북도 군산시 옥산면 월명로 83,전라북도 군산시 옥산면 월명로 83,0,,,2015
아테나,2015-06-17,,,,,영업/정상,전라북도 군산시 구암동 314번지,전라북도 군산시 서당길 4 (구암동),전라북도 군산시 서당길 4 (구암동),0,,,2015
피트니스914,2015-07-09,,,,,영업/정상,전라북도 군산시 수송동 820-5번지,전라북도 군산시 월명로 213 (수송동),전라북도 군산시 월명로 213 (수송동),0,,,2015
스타 휘트니스클럽,2016-01-13,,,,,영업/정상,전라북도 군산시 수송동 798-3번지,전라북도 군산시 수송로 163 (수송동),전라북도 군산시 수송로 163 (수송동),0,,,2016
탑 휘트니스 클럽,2011-01-04,,,,,영업/정상,전라북도 군산시 수송동 808-1번지 신한월드타워 3층 303호,"전라북도 군산시 월명로 255,  303호 (수송동,신한월드타워 3층)","전라북도 군산시 월명로 255,  303호 (수송동,신한월드타워 3층)",0,,,2011
생수목욕탕.헬스,2012-03-27,,,,,영업/정상,전라북도 군산시 나운동 1155-21번지,전라북도 군산시 상나운1길 20 (나운동),전라북도 군산시 상나운1길 20 (나운동),0,,,2012
올림피아스포츠센타,2013-05-24,,,,,영업/정상,전라북도 군산시 나운동 95-2번지 501호,"전라북도 군산시 수송로 56,  501호 (나운동)","전라북도 군산시 수송로 56,  501호 (나운동)",0,,,2013
센트럴 휘트니스,2014-08-12,,,,,영업/정상,전라북도 군산시 미장동 52-105번지,"전라북도 군산시 미장안길 50-3, 2층 (미장동)","전라북도 군산시 미장안길 50-3, 2층 (미장동)",0,,,2014
제이핏 트레이닝,2014-08-23,,,,,영업/정상,전라북도 군산시 경장동 506-22번지,전라북도 군산시 번영로 89-1 (경장동),전라북도 군산시 번영로 89-1 (경장동),0,,,2014
크로스핏 에스 슈퍼키친,2014-11-19,,,,,영업/정상,전라북도 군산시 수송동 802-16번지,전라북도 군산시 수송북로 7 (수송동),전라북도 군산시 수송북로 7 (수송동),0,,,2014
삼손스피닝,2015-12-09,,,,,영업/정상,전라북도 부안군 부안읍 동중리 124-4,"전라북도 부안군 부안읍 석정로 184, 4층 (골드마인)","전라북도 부안군 부안읍 석정로 184, 4층 (골드마인)",0,,,2015
삼손헬스센타,1990-02-02,,,,,영업/정상,전라북도 부안군 부안읍 동중리 124-4번지 3층 삼손헬스센타,전라북도 부안군 부안읍 석정로 184 (삼손헬스센타),전라북도 부안군 부안읍 석정로 184 (삼손헬스센타),0,,,1990
"F,N,B 휘트니스클럽",2007-07-18,,,,,영업/정상,전라북도 부안군 부안읍 봉덕리 589-10,전라북도 부안군 부안읍 오리정로 116,전라북도 부안군 부안읍 오리정로 116,0,,,2007
킹콩 휘트니스,2009-12-16,,,,,영업/정상,전라북도 부안군 부안읍 서외리 10-5,"전라북도 부안군 부안읍 번영로 129, 2층","전라북도 부안군 부안읍 번영로 129, 2층",0,,,2009
건강스포츠센타,2013-03-22,,,,,영업/정상,전라북도 부안군 부안읍 봉덕리 836,전라북도 부안군 부안읍 오리정로 170,전라북도 부안군 부안읍 오리정로 170,0,,,2013
건강나라 헬스,2014-08-18,,,,,영업/정상,전라북도 부안군 부안읍 봉덕리 826번지,전라북도 부안군 부안읍 학동길 22,전라북도 부안군 부안읍 학동길 22,0,,,2014
바디 휘트니스,2015-01-26,,,,,영업/정상,전라북도 군산시 경장동 491-1번지,전라북도 군산시 백릉로 10 (경장동),전라북도 군산시 백릉로 10 (경장동),0,,,2015
아테나스포츠센터,2015-04-21,,,,,영업/정상,전라북도 군산시 나운동 1315번지,전라북도 군산시 현충로 95 (나운동),전라북도 군산시 현충로 95 (나운동),0,,,2015
