사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
올레짐 피트니스,2022-06-15,,,,,영업/정상,제주특별자치도 제주시 이도이동 1969-4,제주특별자치도 제주시 신설로2길 13 (이도이동),제주특별자치도 제주시 신설로2길 13 (이도이동),0,,,2022
유제이 피티 앤 필라테스,2022-06-10,,,,,영업/정상,제주특별자치도 제주시 노형동 1273-1,"제주특별자치도 제주시 남녕로 25, 리안스테이 3층 302호 (노형동)","제주특별자치도 제주시 남녕로 25, 리안스테이 3층 302호 (노형동)",0,,,2022
바른PT 스튜디오,2022-06-23,,,,,영업/정상,제주특별자치도 제주시 영평동 2479-8,"제주특별자치도 제주시 연신로 264, 2층 (영평동)","제주특별자치도 제주시 연신로 264, 2층 (영평동)",0,,,2022
바디채널 노형점,2022-06-23,,,,,영업/정상,제주특별자치도 제주시 노형동 719-3 열린빌딩,"제주특별자치도 제주시 연북로 26, 열린빌딩 4~5층 (노형동)","제주특별자치도 제주시 연북로 26, 열린빌딩 4~5층 (노형동)",0,,,2022
피트니스 이상,2022-05-10,,,,,영업/정상,제주특별자치도 제주시 노형동 3789-2,"제주특별자치도 제주시 노형10길 4, 3~4층 (노형동)","제주특별자치도 제주시 노형10길 4, 3~4층 (노형동)",0,,,2022
vida fitness,2022-05-19,,,,,영업/정상,제주특별자치도 서귀포시 남원읍 위미리 2885,제주특별자치도 서귀포시 남원읍 태위로 93,제주특별자치도 서귀포시 남원읍 태위로 93,0,,,2022
프라임헬스크럽,2001-08-24,,,,20180108.0,취소/말소/만료/정지/중지,제주특별자치도 서귀포시 서귀동 273-3번지,제주특별자치도 서귀포시 중앙로42번길 32 (서귀동),제주특별자치도 서귀포시 중앙로42번길 32 (서귀동),1,2018-01-08,2018,2001
진인에어로빅,1991-02-23,,,,20180108.0,취소/말소/만료/정지/중지,제주특별자치도 서귀포시 서귀동 257-2번지,제주특별자치도 서귀포시 동문로 52 (서귀동),제주특별자치도 서귀포시 동문로 52 (서귀동),1,2018-01-08,2018,1991
그린헬스크럽,1995-11-08,,,,20200716.0,취소/말소/만료/정지/중지,제주특별자치도 서귀포시 서귀동 416-2,,제주특별자치도 서귀포시 서귀동 416-2,1,2020-07-16,2020,1995
락무헬스체육관,1997-01-20,,,,20200713.0,취소/말소/만료/정지/중지,제주특별자치도 서귀포시 서귀동 580-3,제주특별자치도 서귀포시 솔동산로 2 (서귀동),제주특별자치도 서귀포시 솔동산로 2 (서귀동),1,2020-07-13,2020,1997
