사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
대전다이어트헬스,2000-05-03,,,,20031113.0,폐업,대전광역시 서구 갈마동 261-14번지,대전광역시 서구 계룡로 353  (갈마동),대전광역시 서구 계룡로 353  (갈마동),1,2003-11-13,2003,2000
헬로PT짐,2001-10-04,,,,20210415.0,폐업,대전광역시 서구 도마동 194-1,"대전광역시 서구 배재로 175, 3층 (도마동)","대전광역시 서구 배재로 175, 3층 (도마동)",1,2021-04-15,2021,2001
목화헬스클럽,2001-03-12,,,,20180313.0,폐업,대전광역시 서구 도마동 24-47번지,대전광역시 서구 배재로172번길 3  (도마동),대전광역시 서구 배재로172번길 3  (도마동),1,2018-03-13,2018,2001
한민헬스클럽,2001-11-29,,,,20140314.0,폐업,대전광역시 서구 괴정동 91-22번지,대전광역시 서구 갈마로 255  (괴정동),대전광역시 서구 갈마로 255  (괴정동),1,2014-03-14,2014,2001
스포츠짐,2002-12-18,,,,20050120.0,폐업,대전광역시 서구 월평동 245번지,대전광역시 서구 대덕대로317번길 20  (월평동),대전광역시 서구 대덕대로317번길 20  (월평동),1,2005-01-20,2005,2002
올-에이헬스,2002-12-20,,,,20080818.0,폐업,대전광역시 서구 갈마동 1131-3번지,대전광역시 서구 대덕대로 129  (갈마동),대전광역시 서구 대덕대로 129  (갈마동),1,2008-08-18,2008,2002
코리아헬스클럽,2002-03-09,,,,20140211.0,폐업,대전광역시 서구 정림동 629번지 4층,"대전광역시 서구 정림로 50, 4층 (정림동)","대전광역시 서구 정림로 50, 4층 (정림동)",1,2014-02-11,2014,2002
만년헬스클럽,1999-04-29,,,,20051024.0,폐업,대전광역시 서구 만년동 266번지,대전광역시 서구 만년남로 9  (만년동),대전광역시 서구 만년남로 9  (만년동),1,2005-10-24,2005,1999
한양휘트니스,1999-04-29,,,,20130130.0,폐업,대전광역시 서구 탄방동 835번지,대전광역시 서구 문정로 131  (탄방동),대전광역시 서구 문정로 131  (탄방동),1,2013-01-30,2013,1999
프라임헬스,1999-06-14,,,,20041021.0,폐업,대전광역시 서구 월평동 493번지,대전광역시 서구 한밭대로570번길 14  (월평동),대전광역시 서구 한밭대로570번길 14  (월평동),1,2004-10-21,2004,1999
백두헬스클럽,1999-11-05,,,,20061228.0,폐업,대전광역시 서구 탄방동 1034번지,대전광역시 서구 문정로 148  (탄방동),대전광역시 서구 문정로 148  (탄방동),1,2006-12-28,2006,1999
헬스매니아,2002-12-29,,,,20070228.0,폐업,대전광역시 서구 관저동 1008번지,대전광역시 서구 관저중로 98  (관저동),대전광역시 서구 관저중로 98  (관저동),1,2007-02-28,2007,2002
하와이 멀티짐,2003-01-03,,,,20210825.0,폐업,대전광역시 서구 탄방동 685 태양빌딩,"대전광역시 서구 계룡로571번길 17, 3층 (탄방동, 태양빌딩)","대전광역시 서구 계룡로571번길 17, 3층 (탄방동, 태양빌딩)",1,2021-08-25,2021,2003
럭키스포츠,2002-07-05,,,,20040127.0,폐업,대전광역시 서구 둔산동 1355번지,대전광역시 서구 대덕대로234번길 18  (둔산동),대전광역시 서구 대덕대로234번길 18  (둔산동),1,2004-01-27,2004,2002
24시 탑휘트니스,2004-07-03,,,,20100504.0,폐업,대전광역시 서구 둔산동 975번지 5층,"대전광역시 서구 둔지로 50  (둔산동,5층)","대전광역시 서구 둔지로 50  (둔산동,5층)",1,2010-05-04,2010,2004
블루존휘트니스클럽,2004-07-27,,,,20210624.0,폐업,대전광역시 서구 내동 8-43 블루타워 7층,"대전광역시 서구 도산로 245 (내동,블루타워 7층)","대전광역시 서구 도산로 245 (내동,블루타워 7층)",1,2021-06-24,2021,2004
캘리포니아휘트니스,2004-08-17,,,,20090115.0,폐업,대전광역시 서구 만년동 324번지 대가빌딩 5층,"대전광역시 서구 만년로67번길 22  (만년동,대가빌딩 5층)","대전광역시 서구 만년로67번길 22  (만년동,대가빌딩 5층)",1,2009-01-15,2009,2004
