사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
몬스터짐,2003-10-02,,,,20201127.0,폐업,경상북도 상주시 신봉동 110-11,경상북도 상주시 상산로 156 (신봉동),경상북도 상주시 상산로 156 (신봉동),1,2020-11-27,2020,2003
유엘헬스,2008-12-22,,,,20180706.0,폐업,경상북도 경주시 안강읍 양월리 1210-38번지,경상북도 경주시 안강읍 비화원로 104,경상북도 경주시 안강읍 비화원로 104,1,2018-07-06,2018,2008
영덕제일헬스,1993-10-23,,,,20080128.0,폐업,경상북도 영덕군 영덕읍 남석리 11-3번지,,경상북도 영덕군 영덕읍 남석리 11-3번지,1,2008-01-28,2008,1993
로얄헬스장,2000-03-15,,,,20191106.0,폐업,경상북도 영덕군 강구면 오포리 561번지,경상북도 영덕군 강구면 강구시장길 56,경상북도 영덕군 강구면 강구시장길 56,1,2019-11-06,2019,2000
정인혁 G.X 클럽,2009-03-02,,,,20091127.0,폐업,경상북도 영덕군 영덕읍 덕곡리 154-6번지,,경상북도 영덕군 영덕읍 덕곡리 154-6번지,1,2009-11-27,2009,2009
미래헬스체육관,1989-12-18,,,,20121115.0,폐업,경상북도 청도군 청도읍 고수리 154-5번지,경상북도 청도군 청도읍 고수산복길 7-8,경상북도 청도군 청도읍 고수산복길 7-8,1,2012-11-15,2012,1989
수림운동처방,1999-12-24,,,,20211029.0,폐업,경상북도 고령군 쌍림면 귀원리 272-3,경상북도 고령군 쌍림면 대가야로 600,경상북도 고령군 쌍림면 대가야로 600,1,2021-10-29,2021,1999
제일스포츠센타,2005-07-22,,,,20211029.0,폐업,경상북도 고령군 대가야읍 헌문리 231-1,경상북도 고령군 대가야읍 중앙로 9,경상북도 고령군 대가야읍 중앙로 9,1,2021-10-29,2021,2005
울진헬스,1999-04-13,,,,20131205.0,폐업,경상북도 울진군 울진읍 읍내리 530-1,경상북도 울진군 울진읍 연호로 9,경상북도 울진군 울진읍 연호로 9,1,2013-12-05,2013,1999
운동처방헬스클럽,1998-06-01,,,,20080320.0,폐업,경상북도 안동시 대석동 272-2번지,경상북도 안동시 대안로 117-1  (대석동),경상북도 안동시 대안로 117-1  (대석동),1,2008-03-20,2008,1998
송옥헬스에어로빅,1998-11-17,,,,20120813.0,폐업,경상북도 안동시 송현동 319-5번지,경상북도 안동시 은행나무로 103  (송현동),경상북도 안동시 은행나무로 103  (송현동),1,2012-08-13,2012,1998
삼성헬스,1999-07-20,,,,20051228.0,폐업,경상북도 안동시 옥동 638-1번지,경상북도 안동시 옥광1길 17 (옥동),경상북도 안동시 옥광1길 17 (옥동),1,2005-12-28,2005,1999
우정헬스,2002-11-14,,,,20071123.0,폐업,경상북도 안동시 용상동 1439-2번지,경상북도 안동시 경동로 844  (용상동),경상북도 안동시 경동로 844  (용상동),1,2007-11-23,2007,2002
신안스포츠,2002-10-18,,,,20040320.0,폐업,경상북도 안동시 안막동 64-39번지,경상북도 안동시 퇴계로 215  (안막동),경상북도 안동시 퇴계로 215  (안막동),1,2004-03-20,2004,2002
이정한헬스풀러스,2003-04-11,,,,20060120.0,폐업,경상북도 안동시 옥동 764-5번지,경상북도 안동시 복주3길 35  (옥동),경상북도 안동시 복주3길 35  (옥동),1,2006-01-20,2006,2003
중앙헬스,2003-12-06,,,,20100317.0,폐업,경상북도 안동시 서부동 91-11번지,경상북도 안동시 서동문로 160-1 (서부동),경상북도 안동시 서동문로 160-1 (서부동),1,2010-03-17,2010,2003
전일선헬스웰빙클럽,2004-07-28,,,,20090612.0,폐업,경상북도 안동시 용상동 1517-55번지,경상북도 안동시 관광단지로 40  (용상동),경상북도 안동시 관광단지로 40  (용상동),1,2009-06-12,2009,2004
헬스플러스,2005-08-29,,,,20090612.0,폐업,경상북도 안동시 안막동 69-11번지,경상북도 안동시 퇴계로 233-22 (안막동),경상북도 안동시 퇴계로 233-22 (안막동),1,2009-06-12,2009,2005
스마일헬스,2005-12-26,,,,20200214.0,폐업,경상북도 안동시 운안동 347-2번지 메트로상가 103동 202호,"경상북도 안동시 단원로 75, 103동 202,203호 (운안동, 메트로빌리지)","경상북도 안동시 단원로 75, 103동 202,203호 (운안동, 메트로빌리지)",1,2020-02-14,2020,2005
가톨릭상지대학헬스장,2006-07-27,,,,20141126.0,폐업,경상북도 안동시 율세동 393-2번지 가톨릭상지대학 두봉관,"경상북도 안동시 상지길 45  (율세동,가톨릭상지대학 두봉관)","경상북도 안동시 상지길 45  (율세동,가톨릭상지대학 두봉관)",1,2014-11-26,2014,2006
남경목헬스,2006-08-17,,,,20171208.0,폐업,경상북도 안동시 금곡동 10-16번지,경상북도 안동시 서동문로 87 (금곡동),경상북도 안동시 서동문로 87 (금곡동),1,2017-12-08,2017,2006
안동키즈스포츠클럽,2008-07-22,,,,20101227.0,폐업,경상북도 안동시 정하동 244-5번지,경상북도 안동시 강남2길 60-18  (정하동),경상북도 안동시 강남2길 60-18  (정하동),1,2010-12-27,2010,2008
운동처방재활센터,2009-07-14,,,,20111214.0,폐업,경상북도 안동시 안흥동 309-2번지,경상북도 안동시 중앙시장2길 52  (안흥동),경상북도 안동시 중앙시장2길 52  (안흥동),1,2011-12-14,2011,2009
강남헬스,2010-08-26,,,,20140801.0,폐업,경상북도 안동시 정상동 744-1번지,경상북도 안동시 뱀바위길 143 (정상동),경상북도 안동시 뱀바위길 143 (정상동),1,2014-08-01,2014,2010
진휘트니스,2010-09-13,,,,20131001.0,폐업,경상북도 안동시 신안동 61-5번지,경상북도 안동시 치이골길 6  (신안동),경상북도 안동시 치이골길 6  (신안동),1,2013-10-01,2013,2010
every bady,2012-03-09,,,,20130212.0,폐업,경상북도 안동시 송현동 516-5번지 삼성명가타운 상가 121동 201호,"경상북도 안동시 송현길 154-16, 121동 2층 201호 (송현동, 삼성명가타운 상가)","경상북도 안동시 송현길 154-16, 121동 2층 201호 (송현동, 삼성명가타운 상가)",1,2013-02-12,2013,2012
GymRed 스피닝,2012-10-17,,,,20190128.0,폐업,경상북도 안동시 옥동 734번지 301호,"경상북도 안동시 경북대로 418, A동 301호 (옥동, 테마프라자)","경상북도 안동시 경북대로 418, A동 301호 (옥동, 테마프라자)",1,2019-01-28,2019,2012
송옥헬스,2012-05-14,,,,20200214.0,폐업,경상북도 안동시 송현동 319-5번지 한솔어린이집,"경상북도 안동시 은행나무로 103, 한솔어린이집 (송현동)","경상북도 안동시 은행나무로 103, 한솔어린이집 (송현동)",1,2020-02-14,2020,2012
헬스헤라클레스,2003-02-21,,,,20060530.0,폐업,경상북도 김천시 모암동 134-25번지,,경상북도 김천시 모암동 134-25번지,1,2006-05-30,2006,2003
우람헬스클럽,2003-02-21,,,,20171218.0,폐업,경상북도 김천시 평화동 40-3번지,경상북도 김천시 자산로 135  (평화동),경상북도 김천시 자산로 135  (평화동),1,2017-12-18,2017,2003
스타헬스클럽,2003-02-21,,,,20180329.0,폐업,경상북도 김천시 평화동 268-6번지 5층,"경상북도 김천시 평화중앙6길 8, 5층 (평화동)","경상북도 김천시 평화중앙6길 8, 5층 (평화동)",1,2018-03-29,2018,2003
대덕헬스클럽,2007-05-09,,,,20180525.0,폐업,경상북도 김천시 남산동 174-10번지,경상북도 김천시 남산공원길 14  (남산동),경상북도 김천시 남산공원길 14  (남산동),1,2018-05-25,2018,2007
태경 스포렉스 헬스클럽,2014-10-13,,,,20180223.0,폐업,경상북도 김천시 부곡동 425-10번지,경상북도 김천시 송설로 171 (부곡동),경상북도 김천시 송설로 171 (부곡동),1,2018-02-23,2018,2014
로제니아휘트니스,2016-08-18,,,,20190704.0,폐업,경상북도 김천시 율곡동 777번지,"경상북도 김천시 혁신3로 16, 3층 (율곡동, 로제니아)","경상북도 김천시 혁신3로 16, 3층 (율곡동, 로제니아)",1,2019-07-04,2019,2016
바이킹짐 2호점,2017-06-13,,,,20181227.0,폐업,경상북도 김천시 어모면 남산리 1614번지,"경상북도 김천시 어모면 금산1길 38-54, 2층","경상북도 김천시 어모면 금산1길 38-54, 2층",1,2018-12-27,2018,2017
쿨가이짐,2018-02-26,,,,20190115.0,폐업,경상북도 김천시 부곡동 425-10번지 올드프렌,"경상북도 김천시 송설로 171, 올드프렌 3층 (부곡동)","경상북도 김천시 송설로 171, 올드프렌 3층 (부곡동)",1,2019-01-15,2019,2018
도개미쉐린헬스,2019-01-03,,,,20201228.0,폐업,경상북도 구미시 도개면 용산리 산 1-5,"경상북도 구미시 도개면 낙동대로 3878, 2층","경상북도 구미시 도개면 낙동대로 3878, 2층",1,2020-12-28,2020,2019
포웰스포츠센타,2020-04-02,,20210216.0,20220215.0,,휴업,경상북도 칠곡군 북삼읍 인평리 1038-4,"경상북도 칠곡군 북삼읍 금오대로2길 56, 6층","경상북도 칠곡군 북삼읍 금오대로2길 56, 6층",1,2021-02-16,2021,2020
E-트레이닝센터,2011-07-05,,20191122.0,20201121.0,,휴업,,경상북도 영덕군 영덕읍 덕곡4길 13-1,경상북도 영덕군 영덕읍 덕곡4길 13-1,1,2019-11-22,2019,2011
