사업장명,인허가일자,인허가취소일자,휴업시작일자,휴업종료일자,폐업일자,영업상태명,소재지전체주소,도로명전체주소,주소,"폐업,전출,휴업,취소,말소여부","폐업,전출,휴업,취소,말소일자","폐업,전출,휴업,취소,말소연도",인허가연도
골드휘트니스,2018-08-31,,,,,영업/정상,부산광역시 해운대구 좌동 388번지 리치타운,"부산광역시 해운대구 좌동로 106, 리치타운 4층 (좌동)","부산광역시 해운대구 좌동로 106, 리치타운 4층 (좌동)",0,,,2018
301핏(FIT),2018-08-07,,,,,영업/정상,부산광역시 서구 서대신동2가 10-1번지 남영빌딩,"부산광역시 서구 구덕로315번길 20-1, 남영빌딩 3층 (서대신동2가)","부산광역시 서구 구덕로315번길 20-1, 남영빌딩 3층 (서대신동2가)",0,,,2018
리본휘트니스,2018-08-23,,,,,영업/정상,부산광역시 사하구 다대동 1548-18번지 201호,"부산광역시 사하구 다대낙조2길 3, 201호 (다대동)","부산광역시 사하구 다대낙조2길 3, 201호 (다대동)",0,,,2018
커스텀 피티짐,2020-03-20,,,,,영업/정상,부산광역시 부산진구 전포동 685-10번지,"부산광역시 부산진구 서전로38번길 66, 3층 (전포동)","부산광역시 부산진구 서전로38번길 66, 3층 (전포동)",0,,,2020
헬스 달리아,2020-04-02,,,,,영업/정상,부산광역시 기장군 기장읍 동부리 434-8 (주)대승,부산광역시 기장군 기장읍 차성동로142번길 15 (주)대승 1층,부산광역시 기장군 기장읍 차성동로142번길 15 (주)대승 1층,0,,,2020
블로썸 핏,2020-03-19,,,,,영업/정상,부산광역시 사하구 하단동 511-7번지 정석빌딩,"부산광역시 사하구 낙동대로 491, 정석빌딩 2층 (하단동)","부산광역시 사하구 낙동대로 491, 정석빌딩 2층 (하단동)",0,,,2020
오성피트니스,2020-04-13,,,,,영업/정상,부산광역시 금정구 구서동 192-1번지 새롬빌딩,"부산광역시 금정구 금강로 528, 새롬빌딩 8층 (구서동)","부산광역시 금정구 금강로 528, 새롬빌딩 8층 (구서동)",0,,,2020
스트롱 플레닛,2020-05-14,,,,,영업/정상,부산광역시 해운대구 좌동 1317번지 경동지플러스,"부산광역시 해운대구 세실로 30, 지하1층 02호 (좌동, 경동지플러스)","부산광역시 해운대구 세실로 30, 지하1층 02호 (좌동, 경동지플러스)",0,,,2020
달라스 휘트니스,2020-04-08,,,,,영업/정상,부산광역시 해운대구 좌동 1461-1 울트라타워,"부산광역시 해운대구 좌동로 88, 울트라타워 11층 (좌동)","부산광역시 해운대구 좌동로 88, 울트라타워 11층 (좌동)",0,,,2020
팀케이 피트니스,2020-04-08,,,,,영업/정상,부산광역시 부산진구 전포동 663-9번지,"부산광역시 부산진구 동천로108번길 41, 지하1층 (전포동)","부산광역시 부산진구 동천로108번길 41, 지하1층 (전포동)",0,,,2020
맥시멈휘트니스,2020-04-21,,,,,영업/정상,부산광역시 동래구 사직동 93-6번지 사직동 자이언츠 파크 지하1층,"부산광역시 동래구 사직북로 4, 사직동 자이언츠 파크 지하1층 (사직동)","부산광역시 동래구 사직북로 4, 사직동 자이언츠 파크 지하1층 (사직동)",0,,,2020
한상(Hansang),2020-04-16,,,,,영업/정상,부산광역시 부산진구 양정동 331-12,"부산광역시 부산진구 중앙대로 950, 6층 (양정동)","부산광역시 부산진구 중앙대로 950, 6층 (양정동)",0,,,2020
JL fitness,2020-04-16,,,,,영업/정상,부산광역시 영도구 남항동1가 1 정림위더스하임,"부산광역시 영도구 남항서로 123 (남항동1가, 정림위더스하임)","부산광역시 영도구 남항서로 123 (남항동1가, 정림위더스하임)",0,,,2020
Y트레이닝센터,2020-05-08,,,,,영업/정상,부산광역시 수영구 남천동 296-4번지,"부산광역시 수영구 황령대로 491, 6층 (남천동)","부산광역시 수영구 황령대로 491, 6층 (남천동)",0,,,2020
엠씨피트니스 (동래점),2020-05-18,,,,,영업/정상,부산광역시 동래구 명륜동 637-5번지 2층,"부산광역시 동래구 명륜로 161, 2층 (명륜동)","부산광역시 동래구 명륜로 161, 2층 (명륜동)",0,,,2020
더 매력짐,2020-05-20,,,,,영업/정상,부산광역시 금정구 부곡동 386-6번지,"부산광역시 금정구 부곡로 50, ML빌딩 2층 202호 (부곡동)","부산광역시 금정구 부곡로 50, ML빌딩 2층 202호 (부곡동)",0,,,2020
기장 워너짐,2020-05-06,,,,,영업/정상,부산광역시 기장군 기장읍 동부리 124 전자랜드21,"부산광역시 기장군 기장읍 차성로 314, 전자랜드21 3층","부산광역시 기장군 기장읍 차성로 314, 전자랜드21 3층",0,,,2020
운동센터(GYM100),2020-06-02,,,,,영업/정상,부산광역시 부산진구 양정동 264-1번지 M&S BLD,"부산광역시 부산진구 중앙대로 969, M&S BLD 10층 (양정동)","부산광역시 부산진구 중앙대로 969, M&S BLD 10층 (양정동)",0,,,2020
TOP PT GYM(탑피티짐),2020-05-12,,,,,영업/정상,부산광역시 기장군 정관읍 매학리 748-6,"부산광역시 기장군 정관읍 정관로 595, 테라스상가 512호","부산광역시 기장군 정관읍 정관로 595, 테라스상가 512호",0,,,2020
멋짐,2020-06-02,,,,,영업/정상,부산광역시 연제구 연산동 588-12번지 화성빌딩,"부산광역시 연제구 반송로 21, 화성빌딩 5,6층 (연산동)","부산광역시 연제구 반송로 21, 화성빌딩 5,6층 (연산동)",0,,,2020
에스휘트니스,2020-06-09,,,,,영업/정상,부산광역시 부산진구 전포동 875-1번지 진흥프라자,"부산광역시 부산진구 중앙대로 792, 진흥프라자 5층 (전포동)","부산광역시 부산진구 중앙대로 792, 진흥프라자 5층 (전포동)",0,,,2020
워너짐 가야,2020-06-22,,,,,영업/정상,부산광역시 부산진구 당감동 109-4 금호그랜드타운,"부산광역시 부산진구 가야대로 635-12, 3층 (당감동, 금호그랜드타운)","부산광역시 부산진구 가야대로 635-12, 3층 (당감동, 금호그랜드타운)",0,,,2020
제로핏,2021-10-12,,,,,영업/정상,부산광역시 사하구 당리동 341-44,"부산광역시 사하구 낙동대로 366, 2층 (당리동)","부산광역시 사하구 낙동대로 366, 2층 (당리동)",0,,,2021
아돌프피트니스,2021-10-05,,,,,영업/정상,부산광역시 부산진구 개금동 527-189,"부산광역시 부산진구 엄광로 35, 지하1층 (개금동)","부산광역시 부산진구 엄광로 35, 지하1층 (개금동)",0,,,2021
크로스핏 라이언짐,2021-10-05,,,,,영업/정상,부산광역시 부산진구 부전동 520-14,"부산광역시 부산진구 중앙대로691번길 54, 지하1층 (부전동)","부산광역시 부산진구 중앙대로691번길 54, 지하1층 (부전동)",0,,,2021
크로스핏 원 대연점,2021-10-15,,,,,영업/정상,부산광역시 남구 대연동 1349-12,"부산광역시 남구 못골로 95, 지하1층 (대연동)","부산광역시 남구 못골로 95, 지하1층 (대연동)",0,,,2021
마초 피트니스,2021-10-18,,,,,영업/정상,부산광역시 부산진구 초읍동 291-19,"부산광역시 부산진구 새싹로 286, 2층 (초읍동)","부산광역시 부산진구 새싹로 286, 2층 (초읍동)",0,,,2021
라이프 피트니스,2021-10-07,,,,,영업/정상,부산광역시 해운대구 반여동 1206-1 네오플라자 402호,"부산광역시 해운대구 선수촌로 104-16, 네오플라자 402호 (반여동)","부산광역시 해운대구 선수촌로 104-16, 네오플라자 402호 (반여동)",0,,,2021
버킷바디짐,2021-10-15,,,,,영업/정상,부산광역시 기장군 정관읍 매학리 713-1 정관타워 703호,"부산광역시 기장군 정관읍 정관로 561, 정관타워 7층 703호","부산광역시 기장군 정관읍 정관로 561, 정관타워 7층 703호",0,,,2021
P.T의 신,2021-10-29,,,,,영업/정상,부산광역시 연제구 연산동 582-60,"부산광역시 연제구 반송로 81, 2층 (연산동)","부산광역시 연제구 반송로 81, 2층 (연산동)",0,,,2021
미주핏,2021-10-13,,,,,영업/정상,부산광역시 강서구 명지동 3603-2,"부산광역시 강서구 명지국제2로28번길 8, 더프라임 5층 507호 (명지동)","부산광역시 강서구 명지국제2로28번길 8, 더프라임 5층 507호 (명지동)",0,,,2021
지니 pt샵,2021-11-29,,,,,영업/정상,부산광역시 서구 토성동5가 16-2,"부산광역시 서구 구덕로148번길 30, 1층 (토성동5가)","부산광역시 서구 구덕로148번길 30, 1층 (토성동5가)",0,,,2021
하이브짐,2021-10-29,,,,,영업/정상,부산광역시 남구 대연동 53-8,"부산광역시 남구 용소로13번길 27, 3층 (대연동)","부산광역시 남구 용소로13번길 27, 3층 (대연동)",0,,,2021
에이핏 피트니스,2021-10-29,,,,,영업/정상,부산광역시 남구 용호동 957-1 힐탑탑플레이스,"부산광역시 남구 분포로 115, 힐탑탑플레이스 B동 1001,1002호 (용호동)","부산광역시 남구 분포로 115, 힐탑탑플레이스 B동 1001,1002호 (용호동)",0,,,2021
위드짐,2021-10-29,,,,,영업/정상,부산광역시 동래구 명륜동 528-4,부산광역시 동래구 충렬대로 180 (명륜동),부산광역시 동래구 충렬대로 180 (명륜동),0,,,2021
피지컬프로젝트,2021-10-13,,,,,영업/정상,부산광역시 연제구 연산동 1359-6,"부산광역시 연제구 중앙대로 1037, 2층 (연산동)","부산광역시 연제구 중앙대로 1037, 2층 (연산동)",0,,,2021
커스텀피트니스,2021-10-26,,,,,영업/정상,부산광역시 부산진구 전포동 690-4 현대타워,"부산광역시 부산진구 전포대로199번길 15, 현대타워 지하1층 (전포동)","부산광역시 부산진구 전포대로199번길 15, 현대타워 지하1층 (전포동)",0,,,2021
휴바디 휘트니스 광안2호점,2021-10-26,,,,,영업/정상,부산광역시 수영구 광안동 126-1 금강빌딩,"부산광역시 수영구 무학로 46, 금강빌딩 지하1층 (광안동)","부산광역시 수영구 무학로 46, 금강빌딩 지하1층 (광안동)",0,,,2021
위드 피트니스,2021-11-17,,,,,영업/정상,부산광역시 해운대구 재송동 1209 센텀아이에스타워 B102호,"부산광역시 해운대구 센텀북대로 60, 센텀아이에스타워 B102호 (재송동)","부산광역시 해운대구 센텀북대로 60, 센텀아이에스타워 B102호 (재송동)",0,,,2021
베네핏,2021-10-20,,,,,영업/정상,부산광역시 동래구 사직동 47-26,"부산광역시 동래구 석사로 5, 6층 (사직동)","부산광역시 동래구 석사로 5, 6층 (사직동)",0,,,2021
마블 피트니스,2021-10-21,,,,,영업/정상,부산광역시 해운대구 우동 963-4 2층,"부산광역시 해운대구 해운대로469번길 8, 2층 (우동)","부산광역시 해운대구 해운대로469번길 8, 2층 (우동)",0,,,2021
더 바디 피트니스 달맞이점,2021-10-21,,,,,영업/정상,부산광역시 해운대구 중동 1479 달맞이우성빌라트 상가동 302호,"부산광역시 해운대구 달맞이길 239-11, 상가동 302호 (중동, 달맞이우성빌라트)","부산광역시 해운대구 달맞이길 239-11, 상가동 302호 (중동, 달맞이우성빌라트)",0,,,2021
포유피티스튜디오 일광점,2021-10-27,,,,,영업/정상,부산광역시 기장군 일광면 삼성리 825 403호,"부산광역시 기장군 일광면 해빛로 17, 네오더퍼스트 4층 403호","부산광역시 기장군 일광면 해빛로 17, 네오더퍼스트 4층 403호",0,,,2021
라벨짐 전포점,2021-10-28,,,,,영업/정상,부산광역시 부산진구 전포동 591-8,"부산광역시 부산진구 동성로 136, 4층 (전포동)","부산광역시 부산진구 동성로 136, 4층 (전포동)",0,,,2021
마이애미 짐 남천점,2021-10-19,,,,,영업/정상,부산광역시 수영구 남천동 69-17 글로리,"부산광역시 수영구 수영로 411, 글로리 5층 (남천동)","부산광역시 수영구 수영로 411, 글로리 5층 (남천동)",0,,,2021
팀터틀랫 구포점,2021-10-19,,,,,영업/정상,부산광역시 북구 구포동 577 어반펠리체,"부산광역시 북구 낙동대로1766번길 17, 201호, 301호 (구포동, 어반펠리체)","부산광역시 북구 낙동대로1766번길 17, 201호, 301호 (구포동, 어반펠리체)",0,,,2021
트렌드핏,2021-12-02,,,,,영업/정상,부산광역시 수영구 수영동 446-7,"부산광역시 수영구 연수로 423, 3층 (수영동)","부산광역시 수영구 연수로 423, 3층 (수영동)",0,,,2021
진리JINLY 트레이너 엔터테인먼트,2021-12-02,,,,,영업/정상,부산광역시 수영구 광안동 99-10,"부산광역시 수영구 수영로 642, 3층 (광안동)","부산광역시 수영구 수영로 642, 3층 (광안동)",0,,,2021
팔로우짐,2021-12-09,,,,,영업/정상,부산광역시 기장군 기장읍 대라리 56-9 3층,"부산광역시 기장군 기장읍 차성로288번길 50, 3층","부산광역시 기장군 기장읍 차성로288번길 50, 3층",0,,,2021
블루밍PT,2021-11-10,,,,,영업/정상,부산광역시 사하구 다대동 1548-23,"부산광역시 사하구 다대낙조1길 11, 4층 (다대동)","부산광역시 사하구 다대낙조1길 11, 4층 (다대동)",0,,,2021
정석피티,2021-12-08,,,,,영업/정상,부산광역시 해운대구 좌동 1407-5 진성빌딩,"부산광역시 해운대구 좌동순환로 181, 진성빌딩 지하층 (좌동)","부산광역시 해운대구 좌동순환로 181, 진성빌딩 지하층 (좌동)",0,,,2021
개금 피티필드,2021-11-02,,,,,영업/정상,부산광역시 부산진구 개금동 182-13 미래산후조리원,"부산광역시 부산진구 가야대로 474, 미래산후조리원 5층 (개금동)","부산광역시 부산진구 가야대로 474, 미래산후조리원 5층 (개금동)",0,,,2021
원앤온리PT,2021-11-12,,,,,영업/정상,부산광역시 부산진구 연지동 353-1 세동한신아파트,"부산광역시 부산진구 새싹로 183, 상가 107동 2층 214호 (연지동, 세동한신아파트)","부산광역시 부산진구 새싹로 183, 상가 107동 2층 214호 (연지동, 세동한신아파트)",0,,,2021
팀 터틀랫 해운대장산,2021-11-04,,,,,영업/정상,부산광역시 해운대구 좌동 1485-5 좌동메디컬센타,"부산광역시 해운대구 세실로 33, 좌동메디컬센타 501호 (좌동)","부산광역시 해운대구 세실로 33, 좌동메디컬센타 501호 (좌동)",0,,,2021
빅보이 트레이닝,2021-10-08,,,,,영업/정상,부산광역시 부산진구 부전동 517-42 빅보이타워,"부산광역시 부산진구 서면로 47, 빅보이타워 8층 (부전동)","부산광역시 부산진구 서면로 47, 빅보이타워 8층 (부전동)",0,,,2021
짐 클래식,2021-12-06,,,,,영업/정상,부산광역시 부산진구 개금동 177-243,"부산광역시 부산진구 가야대로 462-1, 지하1층 (개금동)","부산광역시 부산진구 가야대로 462-1, 지하1층 (개금동)",0,,,2021
신모라 휘트니스,2021-11-24,,,,,영업/정상,부산광역시 사상구 모라동 550-2 신모라목욕탕,"부산광역시 사상구 모라로 136-17, 신모라목욕탕 4층 (모라동)","부산광역시 사상구 모라로 136-17, 신모라목욕탕 4층 (모라동)",0,,,2021
우성레포츠헬스장,2009-08-05,,,,,영업/정상,부산광역시 금정구 구서동 1027-1번지,부산광역시 금정구 금강로541번길 40 (구서동),부산광역시 금정구 금강로541번길 40 (구서동),0,,,2009
SGYM,2011-05-02,,,,,영업/정상,부산광역시 금정구 부곡동 397-15,"부산광역시 금정구 오시게로12번길 23, 3층 (부곡동)","부산광역시 금정구 오시게로12번길 23, 3층 (부곡동)",0,,,2011
DY휘트니스,2000-06-23,,,,,영업/정상,부산광역시 금정구 부곡동 225-36번지 5층,"부산광역시 금정구 부곡온천천로 126, 5층 (부곡동, 삼승렉스풀)","부산광역시 금정구 부곡온천천로 126, 5층 (부곡동, 삼승렉스풀)",0,,,2000
부산레포츠,2001-01-15,,,,,영업/정상,부산광역시 금정구 장전동 147-2번지,"부산광역시 금정구 금강로335번길 43 (장전동, 부산레포츠)","부산광역시 금정구 금강로335번길 43 (장전동, 부산레포츠)",0,,,2001
남정헬스,2001-11-07,,,,,영업/정상,부산광역시 사상구 주례동 83-20,부산광역시 사상구 진사로36번길 12 (주례동),부산광역시 사상구 진사로36번길 12 (주례동),0,,,2001
왓더짐,2002-11-06,,,,,영업/정상,부산광역시 사상구 엄궁동 678-1,"부산광역시 사상구 엄궁로 97 (엄궁동, 한아름빌딩)","부산광역시 사상구 엄궁로 97 (엄궁동, 한아름빌딩)",0,,,2002
훈남 휘트니스,2004-07-20,,,,,영업/정상,부산광역시 금정구 서동 200-8번지 임호빌딩4층,"부산광역시 금정구 서동중심로 46-3 (서동, 임호빌딩)","부산광역시 금정구 서동중심로 46-3 (서동, 임호빌딩)",0,,,2004
본 스파 피트니스,2004-08-30,,,,,영업/정상,부산광역시 금정구 서동 202-27번지 본스파&피트니스,"부산광역시 금정구 서동로176번길 14-20, 본스파&피트니스 4층 (서동)","부산광역시 금정구 서동로176번길 14-20, 본스파&피트니스 4층 (서동)",0,,,2004
맨하탄토탈 휘트니스,2005-07-14,,,,,영업/정상,부산광역시 금정구 구서동 86-1번지 현대타운 7층,"부산광역시 금정구 중앙대로1841번길 23 (구서동, 현대타운)","부산광역시 금정구 중앙대로1841번길 23 (구서동, 현대타운)",0,,,2005
숲속의헬스,2007-03-06,,,,,영업/정상,부산광역시 금정구 부곡동 26-9번지,부산광역시 금정구 오륜대로 21 (부곡동),부산광역시 금정구 오륜대로 21 (부곡동),0,,,2007
24시 헬스 K.S 바디스타 휘트니스 남산점,2011-09-29,,,,,영업/정상,부산광역시 금정구 남산동 117-15번지,"부산광역시 금정구 중앙대로 2033, 3층 (남산동, 정암프라자)","부산광역시 금정구 중앙대로 2033, 3층 (남산동, 정암프라자)",0,,,2011
더블루 휘트니스,2014-07-22,,,,,영업/정상,부산광역시 남구 문현동 361-6번지 4층,"부산광역시 남구 수영로 25, 4층 (문현동)","부산광역시 남구 수영로 25, 4층 (문현동)",0,,,2014
헬스메카,2001-02-01,,,,,영업/정상,부산광역시 사상구 학장동 168-10번지 구학마을상가,"부산광역시 사상구 학감대로49번길 34, 구학마을상가 상가동 302호 (학장동)","부산광역시 사상구 학감대로49번길 34, 구학마을상가 상가동 302호 (학장동)",0,,,2001
바른몸 휘트니스,2001-08-01,,,,,영업/정상,부산광역시 사상구 학장동 573-1 반도프라자 상가 408-1,"부산광역시 사상구 대동로 94 (학장동, 학장반도보라타운상가 408-1)","부산광역시 사상구 대동로 94 (학장동, 학장반도보라타운상가 408-1)",0,,,2001
우신플라자헬스,2001-09-07,,,,,영업/정상,부산광역시 사상구 모라동 1362 우신아파트상가 521호,"부산광역시 사상구 백양대로 884 (모라동, 우신모라아파트상가 521호)","부산광역시 사상구 백양대로 884 (모라동, 우신모라아파트상가 521호)",0,,,2001
24시 힐탑 영어피트니스 랭핏 짐,2016-12-07,,,,,영업/정상,,"부산광역시 남구 분포로 115, A동 12층 1201, 1202호 (용호동, 힐탑탑플레이스)","부산광역시 남구 분포로 115, A동 12층 1201, 1202호 (용호동, 힐탑탑플레이스)",0,,,2016
핏 박스,2017-04-03,,,,,영업/정상,,"부산광역시 남구 수영로325번길 11 (대연동, 마로니에타운)","부산광역시 남구 수영로325번길 11 (대연동, 마로니에타운)",0,,,2017
크로스핏 원,2017-05-08,,,,,영업/정상,부산광역시 남구 대연동 1786-19,"부산광역시 남구 진남로127번길 12, 지하1층 (대연동)","부산광역시 남구 진남로127번길 12, 지하1층 (대연동)",0,,,2017
무지개 휘트니스,2017-12-21,,,,,영업/정상,"부산광역시 남구 대연동 406-1 602,6호","부산광역시 남구 수영로 295, 세웅빌딩 6층 602,603,606,607,608호 (대연동)","부산광역시 남구 수영로 295, 세웅빌딩 6층 602,603,606,607,608호 (대연동)",0,,,2017
감성 피티,2018-01-02,,,,,영업/정상,부산광역시 남구 대연동 1462-4번지,"부산광역시 남구 진남로 59, 2층 (대연동)","부산광역시 남구 진남로 59, 2층 (대연동)",0,,,2018
바이탈 휘트니스,2018-04-03,,,,,영업/정상,부산광역시 남구 문현동 366-18번지 세종그랑시아아파트,"부산광역시 남구 수영로 12, 지하1층 101호 (문현동, 세종그랑시아아파트)","부산광역시 남구 수영로 12, 지하1층 101호 (문현동, 세종그랑시아아파트)",0,,,2018
정수헬스,1999-11-18,,,,,영업/정상,부산광역시 사상구 주례동 519-14번지,부산광역시 사상구 냉정로 45  (주례동),부산광역시 사상구 냉정로 45  (주례동),0,,,1999
THE GYM,1999-11-29,,,,,영업/정상,부산광역시 사상구 삼락동 418-31번지,부산광역시 사상구 운산로 31 (삼락동),부산광역시 사상구 운산로 31 (삼락동),0,,,1999
맥스 멀티짐,2014-11-12,,,,,영업/정상,부산광역시 남구 대연동 74-1번지,"부산광역시 남구 수영로298번길 10, 4층 (대연동)","부산광역시 남구 수영로298번길 10, 4층 (대연동)",0,,,2014
스마트핏 운동센터(주),2014-11-19,,,,,영업/정상,"부산광역시 남구 용호동 957-1 힐탑탑플레이스 A동 503,4호","부산광역시 남구 분포로 115, A동 503,504호 (용호동, 힐탑탑플레이스)","부산광역시 남구 분포로 115, A동 503,504호 (용호동, 힐탑탑플레이스)",0,,,2014
탑 휘트니스,2015-02-05,,,,,영업/정상,"부산광역시 남구 문현동 383-1번지 상가동 201,202일부","부산광역시 남구 전포대로 26, 상가동 201,202일부호 (문현동, 삼성힐타워)","부산광역시 남구 전포대로 26, 상가동 201,202일부호 (문현동, 삼성힐타워)",0,,,2015
메이커 바디,2015-04-16,,,,,영업/정상,부산광역시 남구 대연동 73-29번지,부산광역시 남구 수영로 313 (대연동),부산광역시 남구 수영로 313 (대연동),0,,,2015
아놀드홍 휘트니스 부산감만점,2015-07-24,,,,,영업/정상,,"부산광역시 남구 우암로 124 (감만동, 홈플러스 1층)","부산광역시 남구 우암로 124 (감만동, 홈플러스 1층)",0,,,2015
대영온천휘트니스,2016-03-11,,,,,영업/정상,부산광역시 남구 대연동 16-2번지,"부산광역시 남구 황령대로492번길 8, B1,5,6,7,8층 (대연동)","부산광역시 남구 황령대로492번길 8, B1,5,6,7,8층 (대연동)",0,,,2016
티타스 짐,2016-03-11,,,,,영업/정상,부산광역시 남구 대연동 245-137 신원아파트,"부산광역시 남구 황령대로319번가길 158-30, 201호 (대연동, 신원아파트)","부산광역시 남구 황령대로319번가길 158-30, 201호 (대연동, 신원아파트)",0,,,2016
탐스짐 휘트니스,2016-06-02,,,,,영업/정상,부산광역시 남구 문현동 359-5번지 3층,"부산광역시 남구 수영로 30-1, 3층 (문현동)","부산광역시 남구 수영로 30-1, 3층 (문현동)",0,,,2016
GYM of 영웅,2016-07-25,,,,,영업/정상,,"부산광역시 남구 용호로 132 (용호동, 부산은행용호동지점)","부산광역시 남구 용호로 132 (용호동, 부산은행용호동지점)",0,,,2016
동영헬스,1996-10-15,,,,,영업/정상,부산광역시 사상구 감전동 131-8,부산광역시 사상구 새벽시장로103번길 21  (감전동),부산광역시 사상구 새벽시장로103번길 21  (감전동),0,,,1996
뉴욕스포츠,2016-02-01,,,,,영업/정상,부산광역시 금정구 장전동 417-33,"부산광역시 금정구 부산대학로50번길 12, 3층 (장전동)","부산광역시 금정구 부산대학로50번길 12, 3층 (장전동)",0,,,2016
밀론 앤 필라테스라운지,2016-03-21,,,,,영업/정상,부산광역시 금정구 장전동 414-23번지 3층,"부산광역시 금정구 부산대학로 29 (장전동, 네오스퀘어)","부산광역시 금정구 부산대학로 29 (장전동, 네오스퀘어)",0,,,2016
404피트니스 명지오션시티점,2017-07-25,,,,,영업/정상,,"부산광역시 강서구 명지오션시티11로 74, 7층 (명지동)","부산광역시 강서구 명지오션시티11로 74, 7층 (명지동)",0,,,2017
플러스휘트니스,2016-05-31,,,,,영업/정상,부산광역시 금정구 서동 206-8번지 2층,부산광역시 금정구 서동로175번길 30 (서동),부산광역시 금정구 서동로175번길 30 (서동),0,,,2016
Black Body Pt Gym,2016-07-15,,,,,영업/정상,부산광역시 금정구 장전동 222-2,"부산광역시 금정구 금정로149번길 13, 3층 (장전동)","부산광역시 금정구 금정로149번길 13, 3층 (장전동)",0,,,2016
헬스보이짐,2016-10-28,,,,,영업/정상,부산광역시 금정구 구서동 87-9,"부산광역시 금정구 구서로 12, 2층 (구서동, 구서종합시장)","부산광역시 금정구 구서로 12, 2층 (구서동, 구서종합시장)",0,,,2016
(주)레인보우프로젝트(남산점),2017-03-23,,,,,영업/정상,부산광역시 금정구 남산동 93-1번지,"부산광역시 금정구 금강로 700, 4층 (남산동, 남산시장빌딩)","부산광역시 금정구 금강로 700, 4층 (남산동, 남산시장빌딩)",0,,,2017
CROSSFIT 빡GYM,2015-09-02,,,,,영업/정상,부산광역시 사상구 괘법동 516-3번지,"부산광역시 사상구 운산로 22, 상가12동 지하1층 (괘법동, 괘법2차한신아파트)","부산광역시 사상구 운산로 22, 상가12동 지하1층 (괘법동, 괘법2차한신아파트)",0,,,2015
트랜스바디짐,2015-10-26,,,,,영업/정상,부산광역시 사상구 학장동 433-2번지,부산광역시 사상구 학감대로123번길 68 (학장동),부산광역시 사상구 학감대로123번길 68 (학장동),0,,,2015
알통클럽,2016-01-12,,,,,영업/정상,부산광역시 사상구 엄궁동 376-1번지,"부산광역시 사상구 낙동대로 751, 7층 (엄궁동, 동일메가타워)","부산광역시 사상구 낙동대로 751, 7층 (엄궁동, 동일메가타워)",0,,,2016
J1휘트니스,2014-10-02,,,,,영업/정상,부산광역시 금정구 남산동 91-15번지,부산광역시 금정구 범어천로 4-1 (남산동),부산광역시 금정구 범어천로 4-1 (남산동),0,,,2014
베스트 바디짐,2014-11-04,,,,,영업/정상,부산광역시 금정구 구서동 184-1번지,"부산광역시 금정구 중앙대로1929번길 11 (구서동, 유림빌딩)","부산광역시 금정구 중앙대로1929번길 11 (구서동, 유림빌딩)",0,,,2014
피트니스 인앤스타,2014-11-04,,,,,영업/정상,부산광역시 금정구 부곡동 235-1번지,"부산광역시 금정구 중앙대로1685번길 7 (부곡동, 부곡빌딩)","부산광역시 금정구 중앙대로1685번길 7 (부곡동, 부곡빌딩)",0,,,2014
금정 사우나 헬스,2015-09-16,,,,,영업/정상,부산광역시 금정구 부곡동 235-13,"부산광역시 금정구 중앙대로1685번길 19, 1층 (부곡동)","부산광역시 금정구 중앙대로1685번길 19, 1층 (부곡동)",0,,,2015
모두의 헬스,2015-11-13,,,,,영업/정상,부산광역시 금정구 구서동 162-4번지,"부산광역시 금정구 금강로565번길 26, 지하 1층 (구서동)","부산광역시 금정구 금강로565번길 26, 지하 1층 (구서동)",0,,,2015
엠브이 클럽 부산대점,2016-01-06,,,,,영업/정상,부산광역시 금정구 부곡동 225-6 상가 11동 지하201호,"부산광역시 금정구 중앙대로1719번길 29, 11동 지하2층 201호 (부곡동, 경남한신아파트)","부산광역시 금정구 중앙대로1719번길 29, 11동 지하2층 201호 (부곡동, 경남한신아파트)",0,,,2016
알통클럽,2007-12-18,,,,,영업/정상,부산광역시 사상구 엄궁동 376-1번지,"부산광역시 사상구 낙동대로 751, 7층 (엄궁동, 동일메가타워)","부산광역시 사상구 낙동대로 751, 7층 (엄궁동, 동일메가타워)",0,,,2007
선녀헬스,2002-10-08,,,,,영업/정상,부산광역시 남구 감만동 34-125번지 3층,"부산광역시 남구 석포로 66-1, 3층 (감만동)","부산광역시 남구 석포로 66-1, 3층 (감만동)",0,,,2002
B.D Fitness,1999-11-24,,,,,영업/정상,부산광역시 남구 대연동 1467-1번지 5층중 4층,"부산광역시 남구 못골번영로50번길 20, 4층 (대연동)","부산광역시 남구 못골번영로50번길 20, 4층 (대연동)",0,,,1999
글로리헬스,1999-05-03,,,,,영업/정상,부산광역시 남구 감만동 327-9번지 3층,"부산광역시 남구 우암로 54, 3층","부산광역시 남구 우암로 54, 3층",0,,,1999
린바디 휘트니스,2001-11-03,,,,,영업/정상,"부산광역시 남구 대연동 76-5번지 현대오피스텔 201,202호","부산광역시 남구 수영로 282, 201,202호 (대연동, 현대오피스텔)","부산광역시 남구 수영로 282, 201,202호 (대연동, 현대오피스텔)",0,,,2001
동항헬스체력관,1994-04-21,,,,,영업/정상,부산광역시 남구 감만동 162-31번지 3층,"부산광역시 남구 홍곡로 18, 3층 (감만동)","부산광역시 남구 홍곡로 18, 3층 (감만동)",0,,,1994
